"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","name","minute"
"1927","Golden State Warriors","2/4/17",2016,2,0,48,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,"Klay Thompson",8
"1928","Golden State Warriors","12/5/16",2016,3,8,23,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Indiana Pacers",19,7,"Klay Thompson",4
"1929","Golden State Warriors","12/15/16",2016,2,1,55,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"New York Knicks",-7,13,"Klay Thompson",7
"1930","Golden State Warriors","10/30/16",2016,2,9,26,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",0,"Phoenix Suns",-1,8,"Klay Thompson",-1
"1931","Golden State Warriors","10/30/16",2016,2,4,3,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",3,"Phoenix Suns",-2,31,"Klay Thompson",4
"1932","Golden State Warriors","2/1/17",2016,1,7,54,"shot_no","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Charlotte Hornets",6,18,"Klay Thompson",-3
"1933","Golden State Warriors","11/18/16",2016,2,0,14,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Boston Celtics",20,3,"Klay Thompson",8
"1934","Golden State Warriors","2/27/17",2016,2,8,40,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",0,"Philadelphia 76ers",9,2,"Klay Thompson",0
"1935","Golden State Warriors","1/6/17",2016,2,10,12,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",20,21,"Klay Thompson",-2
"1936","Golden State Warriors","10/28/16",2016,4,7,46,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",9,21,"Klay Thompson",9
"1937","Golden State Warriors","12/3/16",2016,4,10,1,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Phoenix Suns",-4,11,"Klay Thompson",6
"1938","Golden State Warriors","3/26/17",2016,3,4,36,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",12,11,"Klay Thompson",8
"1939","Golden State Warriors","12/5/16",2016,1,5,7,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Indiana Pacers",6,21,"Klay Thompson",-1
"1940","Golden State Warriors","3/18/17",2016,2,11,35,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",20,11,"Klay Thompson",-3
"1941","Golden State Warriors","1/20/17",2016,2,10,19,"shot_yes","Driving Floating Bank Jump Shot","2PT Field Goal",7,"Houston Rockets",56,46,"Klay Thompson",-2
"1942","Golden State Warriors","12/15/16",2016,4,8,21,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",10,"New York Knicks",-6,100,"Klay Thompson",8
"1943","Golden State Warriors","1/4/17",2016,2,8,7,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",8,"Portland Trail Blazers",-7,85,"Klay Thompson",0
"1944","Golden State Warriors","1/29/17",2016,1,9,22,"shot_no","Driving Floating Jump Shot","2PT Field Goal",7,"Portland Trail Blazers",63,46,"Klay Thompson",-5
"1945","Golden State Warriors","3/21/17",2016,1,11,43,"shot_no","Driving Floating Jump Shot","2PT Field Goal",9,"Dallas Mavericks",-30,87,"Klay Thompson",-7
"1946","Golden State Warriors","1/20/17",2016,2,3,32,"shot_no","Driving Floating Jump Shot","2PT Field Goal",9,"Houston Rockets",-4,90,"Klay Thompson",5
"1947","Golden State Warriors","12/5/16",2016,1,6,57,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",9,"Indiana Pacers",89,41,"Klay Thompson",-2
"1948","Golden State Warriors","11/16/16",2016,3,4,27,"shot_no","Driving Floating Jump Shot","2PT Field Goal",9,"Toronto Raptors",42,90,"Klay Thompson",8
"1949","Golden State Warriors","11/13/16",2016,2,10,42,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",4,"Phoenix Suns",-9,47,"Klay Thompson",-2
"1950","Golden State Warriors","12/20/16",2016,2,0,49,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",7,"Utah Jazz",-11,75,"Klay Thompson",8
"1951","Golden State Warriors","11/18/16",2016,4,7,20,"shot_no","Driving Floating Jump Shot","2PT Field Goal",10,"Boston Celtics",-50,90,"Klay Thompson",9
"1952","Golden State Warriors","11/4/16",2016,1,8,38,"shot_yes","Driving Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",0,-6,"Klay Thompson",-4
"1953","Golden State Warriors","2/2/17",2016,4,3,56,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",-14,7,"Klay Thompson",13
"1954","Golden State Warriors","3/2/17",2016,2,7,18,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",-22,7,"Klay Thompson",1
"1955","Golden State Warriors","3/2/17",2016,2,0,35,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",20,3,"Klay Thompson",8
"1956","Golden State Warriors","2/15/17",2016,1,6,13,"shot_yes","Driving Layup Shot","2PT Field Goal",2,"Sacramento Kings",14,16,"Klay Thompson",-2
"1957","Golden State Warriors","12/17/16",2016,1,8,17,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",0,11,"Klay Thompson",-4
"1958","Golden State Warriors","12/17/16",2016,2,4,37,"shot_no","Driving Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",1,18,"Klay Thompson",4
"1959","Golden State Warriors","3/2/17",2016,3,5,55,"shot_no","Driving Layup Shot","2PT Field Goal",1,"Chicago Bulls",6,11,"Klay Thompson",7
"1960","Golden State Warriors","12/25/16",2016,3,3,46,"shot_no","Driving Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",1,7,"Klay Thompson",9
"1961","Golden State Warriors","2/25/17",2016,1,8,40,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Brooklyn Nets",9,13,"Klay Thompson",-4
"1962","Golden State Warriors","1/28/17",2016,2,6,58,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",-9,7,"Klay Thompson",2
"1963","Golden State Warriors","1/20/17",2016,1,4,31,"shot_yes","Driving Layup Shot","2PT Field Goal",3,"Houston Rockets",32,7,"Klay Thompson",0
"1964","Golden State Warriors","11/16/16",2016,2,10,16,"shot_yes","Driving Layup Shot","2PT Field Goal",2,"Toronto Raptors",-19,16,"Klay Thompson",-2
"1965","Golden State Warriors","11/10/16",2016,4,8,36,"shot_yes","Driving Layup Shot","2PT Field Goal",2,"Denver Nuggets",25,-1,"Klay Thompson",8
"1966","Golden State Warriors","10/25/16",2016,4,7,46,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"San Antonio Spurs",9,11,"Klay Thompson",9
"1967","Golden State Warriors","11/18/16",2016,1,6,26,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Boston Celtics",-17,16,"Klay Thompson",-2
"1968","Golden State Warriors","1/28/17",2016,2,5,43,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",1,11,"Klay Thompson",3
"1969","Golden State Warriors","12/17/16",2016,1,5,39,"shot_yes","Driving Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",-1,8,"Klay Thompson",-1
"1970","Golden State Warriors","12/1/16",2016,4,5,22,"shot_no","Driving Layup Shot","2PT Field Goal",1,"Houston Rockets",12,11,"Klay Thompson",11
"1971","Golden State Warriors","1/16/17",2016,3,8,54,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Cleveland Cavaliers",20,21,"Klay Thompson",4
"1972","Golden State Warriors","2/1/17",2016,2,10,48,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Charlotte Hornets",9,16,"Klay Thompson",-2
"1973","Golden State Warriors","1/22/17",2016,2,8,3,"shot_no","Driving Layup Shot","2PT Field Goal",3,"Orlando Magic",28,19,"Klay Thompson",0
"1974","Golden State Warriors","12/11/16",2016,2,7,48,"shot_yes","Driving Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",-14,21,"Klay Thompson",1
"1975","Golden State Warriors","1/29/17",2016,2,1,55,"shot_no","Driving Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",12,2,"Klay Thompson",7
"1976","Golden State Warriors","3/5/17",2016,4,3,1,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"New York Knicks",-19,2,"Klay Thompson",13
"1977","Golden State Warriors","3/5/17",2016,3,6,54,"shot_no","Driving Layup Shot","2PT Field Goal",0,"New York Knicks",0,4,"Klay Thompson",6
"1978","Golden State Warriors","12/23/16",2016,2,9,16,"shot_yes","Driving Layup Shot","2PT Field Goal",0,"Detroit Pistons",4,-6,"Klay Thompson",-1
"1979","Golden State Warriors","12/10/16",2016,2,2,25,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",-19,18,"Klay Thompson",6
"1980","Golden State Warriors","12/11/16",2016,1,7,7,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",1,11,"Klay Thompson",-3
"1981","Golden State Warriors","11/18/16",2016,1,6,30,"shot_no","Driving Layup Shot","2PT Field Goal",0,"Boston Celtics",9,2,"Klay Thompson",-2
"1982","Golden State Warriors","12/25/16",2016,1,9,57,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-14,-11,"Klay Thompson",-5
"1983","Golden State Warriors","12/25/16",2016,4,11,22,"shot_yes","Driving Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,-5,"Klay Thompson",5
"1984","Golden State Warriors","1/2/17",2016,4,9,3,"shot_no","Driving Layup Shot","2PT Field Goal",1,"Denver Nuggets",12,11,"Klay Thompson",7
"1985","Golden State Warriors","11/7/16",2016,2,9,4,"shot_no","Driving Reverse Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-7,11,"Klay Thompson",-1
"1986","Golden State Warriors","3/2/17",2016,3,9,8,"shot_no","Driving Reverse Layup Shot","2PT Field Goal",2,"Chicago Bulls",-22,7,"Klay Thompson",3
"1987","Golden State Warriors","12/22/16",2016,4,3,15,"shot_no","Driving Reverse Layup Shot","2PT Field Goal",2,"Brooklyn Nets",22,3,"Klay Thompson",13
"1988","Golden State Warriors","12/20/16",2016,3,7,20,"shot_no","Driving Reverse Layup Shot","2PT Field Goal",1,"Utah Jazz",1,11,"Klay Thompson",5
"1989","Golden State Warriors","3/2/17",2016,1,9,21,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",2,"Chicago Bulls",25,11,"Klay Thompson",-5
"1990","Golden State Warriors","12/17/16",2016,2,2,25,"shot_no","Driving Reverse Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",19,16,"Klay Thompson",6
"1991","Golden State Warriors","3/14/17",2016,2,11,20,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",0,16,"Klay Thompson",-3
"1992","Golden State Warriors","12/22/16",2016,3,8,7,"shot_no","Driving Reverse Layup Shot","2PT Field Goal",1,"Brooklyn Nets",-12,2,"Klay Thompson",4
"1993","Golden State Warriors","2/11/17",2016,1,8,53,"shot_no","Driving Reverse Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",6,-4,"Klay Thompson",-4
"1994","Golden State Warriors","3/21/17",2016,1,10,2,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",1,"Dallas Mavericks",15,2,"Klay Thompson",-6
"1995","Golden State Warriors","12/7/16",2016,3,9,49,"shot_yes","Fadeaway Bank shot","2PT Field Goal",10,"Los Angeles Clippers",-99,46,"Klay Thompson",3
"1996","Golden State Warriors","11/18/16",2016,4,7,57,"shot_no","Fadeaway Jump Shot","2PT Field Goal",14,"Boston Celtics",20,144,"Klay Thompson",9
"1997","Golden State Warriors","3/2/17",2016,1,7,9,"shot_no","Fadeaway Jump Shot","2PT Field Goal",17,"Chicago Bulls",-135,110,"Klay Thompson",-3
"1998","Golden State Warriors","1/28/17",2016,3,4,28,"shot_yes","Fadeaway Jump Shot","2PT Field Goal",16,"Los Angeles Clippers",-148,75,"Klay Thompson",8
"1999","Golden State Warriors","11/3/16",2016,4,2,51,"shot_yes","Fadeaway Jump Shot","2PT Field Goal",10,"Oklahoma City Thunder",-99,18,"Klay Thompson",14
"2000","Golden State Warriors","1/28/17",2016,1,9,36,"shot_yes","Fadeaway Jump Shot","2PT Field Goal",13,"Los Angeles Clippers",61,124,"Klay Thompson",-5
"2001","Golden State Warriors","12/20/16",2016,1,6,26,"shot_no","Fadeaway Jump Shot","2PT Field Goal",9,"Utah Jazz",76,56,"Klay Thompson",-2
"2002","Golden State Warriors","12/5/16",2016,2,7,50,"shot_yes","Fadeaway Jump Shot","2PT Field Goal",10,"Indiana Pacers",88,51,"Klay Thompson",1
"2003","Golden State Warriors","11/25/16",2016,4,8,7,"shot_yes","Fadeaway Jump Shot","2PT Field Goal",12,"Los Angeles Lakers",109,65,"Klay Thompson",8
"2004","Golden State Warriors","1/2/17",2016,4,2,42,"shot_yes","Fadeaway Jump Shot","2PT Field Goal",8,"Denver Nuggets",-4,85,"Klay Thompson",14
"2005","Golden State Warriors","1/6/17",2016,2,11,29,"shot_no","Fadeaway Jump Shot","2PT Field Goal",8,"Memphis Grizzlies",50,70,"Klay Thompson",-3
"2006","Golden State Warriors","3/14/17",2016,3,7,30,"shot_no","Fadeaway Jump Shot","2PT Field Goal",14,"Philadelphia 76ers",-147,21,"Klay Thompson",5
"2007","Golden State Warriors","12/17/16",2016,2,3,48,"shot_yes","Fadeaway Jump Shot","2PT Field Goal",16,"Portland Trail Blazers",-160,21,"Klay Thompson",5
"2008","Golden State Warriors","1/29/17",2016,4,11,23,"shot_yes","Fadeaway Jump Shot","2PT Field Goal",20,"Portland Trail Blazers",-156,134,"Klay Thompson",5
"2009","Golden State Warriors","11/18/16",2016,2,2,12,"shot_yes","Fadeaway Jump Shot","2PT Field Goal",16,"Boston Celtics",-145,85,"Klay Thompson",6
"2010","Golden State Warriors","3/31/17",2016,2,9,40,"shot_no","Fadeaway Jump Shot","2PT Field Goal",14,"Houston Rockets",148,13,"Klay Thompson",-1
"2011","Golden State Warriors","12/7/16",2016,2,8,13,"shot_no","Fadeaway Jump Shot","2PT Field Goal",13,"Los Angeles Clippers",137,8,"Klay Thompson",0
"2012","Golden State Warriors","12/30/16",2016,4,3,47,"shot_no","Fadeaway Jump Shot","2PT Field Goal",14,"Dallas Mavericks",109,95,"Klay Thompson",13
"2013","Golden State Warriors","1/4/17",2016,2,7,38,"shot_no","Fadeaway Jump Shot","2PT Field Goal",17,"Portland Trail Blazers",101,146,"Klay Thompson",1
"2014","Golden State Warriors","1/8/17",2016,1,9,58,"shot_yes","Fadeaway Jump Shot","2PT Field Goal",12,"Sacramento Kings",-109,51,"Klay Thompson",-5
"2015","Golden State Warriors","2/25/17",2016,2,7,5,"shot_yes","Finger Roll Layup Shot","2PT Field Goal",1,"Brooklyn Nets",1,11,"Klay Thompson",1
"2016","Golden State Warriors","11/26/16",2016,4,9,54,"shot_yes","Finger Roll Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",14,18,"Klay Thompson",7
"2017","Golden State Warriors","1/22/17",2016,1,5,19,"shot_no","Floating Jump shot","2PT Field Goal",10,"Orlando Magic",71,72,"Klay Thompson",-1
"2018","Golden State Warriors","3/21/17",2016,3,7,49,"shot_no","Floating Jump shot","3PT Field Goal",25,"Dallas Mavericks",187,174,"Klay Thompson",5
"2019","Golden State Warriors","11/3/16",2016,4,10,46,"shot_yes","Floating Jump shot","2PT Field Goal",11,"Oklahoma City Thunder",-2,111,"Klay Thompson",6
"2020","Golden State Warriors","2/2/17",2016,4,11,37,"shot_yes","Floating Jump shot","2PT Field Goal",7,"Los Angeles Clippers",-12,72,"Klay Thompson",5
"2021","Golden State Warriors","11/13/16",2016,4,6,23,"shot_no","Floating Jump shot","2PT Field Goal",12,"Phoenix Suns",-88,90,"Klay Thompson",10
"2022","Golden State Warriors","1/29/17",2016,2,5,50,"shot_no","Floating Jump shot","2PT Field Goal",9,"Portland Trail Blazers",81,41,"Klay Thompson",3
"2023","Golden State Warriors","1/4/17",2016,2,7,5,"shot_no","Hook Shot","2PT Field Goal",4,"Portland Trail Blazers",-32,36,"Klay Thompson",1
"2024","Golden State Warriors","12/7/16",2016,1,9,4,"shot_no","Jump Bank Shot","2PT Field Goal",5,"Los Angeles Clippers",-4,51,"Klay Thompson",-5
"2025","Golden State Warriors","2/1/17",2016,1,4,14,"shot_yes","Jump Bank Shot","2PT Field Goal",16,"Charlotte Hornets",-127,101,"Klay Thompson",0
"2026","Golden State Warriors","1/18/17",2016,1,4,19,"shot_no","Jump Bank Shot","2PT Field Goal",11,"Oklahoma City Thunder",-86,77,"Klay Thompson",0
"2027","Golden State Warriors","1/18/17",2016,3,6,16,"shot_yes","Jump Bank Shot","2PT Field Goal",18,"Oklahoma City Thunder",1,185,"Klay Thompson",6
"2028","Golden State Warriors","3/14/17",2016,1,7,21,"shot_yes","Jump Bank Shot","2PT Field Goal",7,"Philadelphia 76ers",-73,23,"Klay Thompson",-3
"2029","Golden State Warriors","2/25/17",2016,2,2,2,"shot_no","Jump Bank Shot","2PT Field Goal",11,"Brooklyn Nets",-3,116,"Klay Thompson",6
"2030","Golden State Warriors","11/4/16",2016,4,11,9,"shot_no","Jump Bank Shot","2PT Field Goal",7,"Los Angeles Lakers",70,28,"Klay Thompson",5
"2031","Golden State Warriors","11/23/16",2016,3,3,26,"shot_yes","Jump Shot","3PT Field Goal",27,"Los Angeles Lakers",195,188,"Klay Thompson",9
"2032","Golden State Warriors","11/23/16",2016,3,7,49,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",-148,223,"Klay Thompson",5
"2033","Golden State Warriors","10/30/16",2016,2,0,49,"shot_no","Jump Shot","2PT Field Goal",4,"Phoenix Suns",-38,21,"Klay Thompson",8
"2034","Golden State Warriors","10/30/16",2016,1,6,14,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",236,129,"Klay Thompson",-2
"2035","Golden State Warriors","10/30/16",2016,3,3,56,"shot_no","Jump Shot","3PT Field Goal",27,"Phoenix Suns",171,210,"Klay Thompson",9
"2036","Golden State Warriors","10/30/16",2016,1,5,2,"shot_no","Jump Shot","2PT Field Goal",19,"Phoenix Suns",-179,85,"Klay Thompson",-1
"2037","Golden State Warriors","10/30/16",2016,1,10,51,"shot_no","Jump Shot","3PT Field Goal",23,"Phoenix Suns",236,-26,"Klay Thompson",-6
"2038","Golden State Warriors","10/30/16",2016,3,11,46,"shot_yes","Jump Shot","2PT Field Goal",18,"Phoenix Suns",46,180,"Klay Thompson",1
"2039","Golden State Warriors","10/30/16",2016,4,4,14,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",233,124,"Klay Thompson",12
"2040","Golden State Warriors","10/30/16",2016,4,0,53,"shot_no","Jump Shot","3PT Field Goal",23,"Phoenix Suns",238,-16,"Klay Thompson",16
"2041","Golden State Warriors","11/7/16",2016,4,4,17,"shot_no","Jump Shot","2PT Field Goal",20,"New Orleans Pelicans",105,174,"Klay Thompson",12
"2042","Golden State Warriors","11/7/16",2016,1,8,50,"shot_yes","Jump Shot","2PT Field Goal",19,"New Orleans Pelicans",79,183,"Klay Thompson",-4
"2043","Golden State Warriors","11/7/16",2016,1,10,5,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-156,208,"Klay Thompson",-6
"2044","Golden State Warriors","11/7/16",2016,1,5,35,"shot_no","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",112,223,"Klay Thompson",-1
"2045","Golden State Warriors","11/7/16",2016,1,4,55,"shot_yes","Jump Shot","2PT Field Goal",16,"New Orleans Pelicans",-160,21,"Klay Thompson",0
"2046","Golden State Warriors","11/7/16",2016,2,5,34,"shot_yes","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",-240,-6,"Klay Thompson",3
"2047","Golden State Warriors","11/7/16",2016,2,4,45,"shot_no","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",233,11,"Klay Thompson",4
"2048","Golden State Warriors","11/7/16",2016,4,7,11,"shot_no","Jump Shot","2PT Field Goal",19,"New Orleans Pelicans",146,134,"Klay Thompson",9
"2049","Golden State Warriors","11/7/16",2016,2,7,11,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",92,247,"Klay Thompson",1
"2050","Golden State Warriors","12/10/16",2016,1,3,42,"shot_no","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",232,-26,"Klay Thompson",1
"2051","Golden State Warriors","3/20/17",2016,3,4,51,"shot_yes","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-227,65,"Klay Thompson",8
"2052","Golden State Warriors","3/20/17",2016,2,6,45,"shot_yes","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",79,239,"Klay Thompson",2
"2053","Golden State Warriors","3/20/17",2016,1,4,45,"shot_yes","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-1,257,"Klay Thompson",0
"2054","Golden State Warriors","3/20/17",2016,3,10,10,"shot_no","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",230,57,"Klay Thompson",2
"2055","Golden State Warriors","3/20/17",2016,3,6,13,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-30,242,"Klay Thompson",6
"2056","Golden State Warriors","3/20/17",2016,3,5,26,"shot_yes","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",223,65,"Klay Thompson",7
"2057","Golden State Warriors","3/20/17",2016,4,10,24,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-86,228,"Klay Thompson",6
"2058","Golden State Warriors","3/20/17",2016,3,4,16,"shot_no","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",230,36,"Klay Thompson",8
"2059","Golden State Warriors","3/20/17",2016,4,10,54,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",194,151,"Klay Thompson",6
"2060","Golden State Warriors","12/10/16",2016,3,8,24,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",195,159,"Klay Thompson",4
"2061","Golden State Warriors","12/10/16",2016,1,7,27,"shot_no","Jump Shot","2PT Field Goal",19,"Memphis Grizzlies",177,80,"Klay Thompson",-3
"2062","Golden State Warriors","12/10/16",2016,3,4,38,"shot_no","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",104,252,"Klay Thompson",8
"2063","Golden State Warriors","12/10/16",2016,1,8,22,"shot_no","Jump Shot","2PT Field Goal",9,"Memphis Grizzlies",97,18,"Klay Thompson",-4
"2064","Golden State Warriors","3/20/17",2016,3,3,19,"shot_yes","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-178,165,"Klay Thompson",9
"2065","Golden State Warriors","3/20/17",2016,3,10,37,"shot_yes","Jump Shot","3PT Field Goal",22,"Oklahoma City Thunder",225,-6,"Klay Thompson",2
"2066","Golden State Warriors","3/20/17",2016,2,1,48,"shot_no","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",236,11,"Klay Thompson",7
"2067","Golden State Warriors","1/16/17",2016,1,8,11,"shot_no","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",169,188,"Klay Thompson",-4
"2068","Golden State Warriors","1/16/17",2016,4,11,21,"shot_no","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-138,219,"Klay Thompson",5
"2069","Golden State Warriors","1/16/17",2016,3,10,18,"shot_no","Jump Shot","3PT Field Goal",22,"Cleveland Cavaliers",225,2,"Klay Thompson",2
"2070","Golden State Warriors","1/16/17",2016,3,7,46,"shot_yes","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",156,200,"Klay Thompson",5
"2071","Golden State Warriors","12/17/16",2016,3,5,33,"shot_yes","Jump Shot","2PT Field Goal",20,"Portland Trail Blazers",174,110,"Klay Thompson",7
"2072","Golden State Warriors","12/17/16",2016,1,4,32,"shot_no","Jump Shot","3PT Field Goal",29,"Portland Trail Blazers",-174,244,"Klay Thompson",0
"2073","Golden State Warriors","12/17/16",2016,2,4,6,"shot_no","Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",-237,26,"Klay Thompson",4
"2074","Golden State Warriors","12/17/16",2016,1,10,17,"shot_no","Jump Shot","2PT Field Goal",18,"Portland Trail Blazers",15,185,"Klay Thompson",-6
"2075","Golden State Warriors","3/2/17",2016,4,0,9,"shot_no","Jump Shot","3PT Field Goal",25,"Chicago Bulls",-145,214,"Klay Thompson",16
"2076","Golden State Warriors","1/22/17",2016,4,8,6,"shot_no","Jump Shot","2PT Field Goal",16,"Orlando Magic",0,164,"Klay Thompson",8
"2077","Golden State Warriors","11/4/16",2016,1,0,26,"shot_no","Jump Shot","2PT Field Goal",16,"Los Angeles Lakers",23,168,"Klay Thompson",4
"2078","Golden State Warriors","11/4/16",2016,2,5,1,"shot_no","Jump Shot","3PT Field Goal",23,"Los Angeles Lakers",236,8,"Klay Thompson",3
"2079","Golden State Warriors","11/4/16",2016,1,9,26,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",165,187,"Klay Thompson",-5
"2080","Golden State Warriors","11/4/16",2016,3,6,25,"shot_yes","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",205,134,"Klay Thompson",6
"2081","Golden State Warriors","11/4/16",2016,2,8,25,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",117,218,"Klay Thompson",0
"2082","Golden State Warriors","11/4/16",2016,2,9,8,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-162,197,"Klay Thompson",-1
"2083","Golden State Warriors","11/4/16",2016,3,7,41,"shot_yes","Jump Shot","3PT Field Goal",22,"Los Angeles Lakers",228,26,"Klay Thompson",5
"2084","Golden State Warriors","11/4/16",2016,2,3,28,"shot_yes","Jump Shot","2PT Field Goal",12,"Los Angeles Lakers",-126,21,"Klay Thompson",5
"2085","Golden State Warriors","11/4/16",2016,1,10,2,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-122,223,"Klay Thompson",-6
"2086","Golden State Warriors","11/4/16",2016,3,4,7,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",218,104,"Klay Thompson",8
"2087","Golden State Warriors","11/4/16",2016,2,6,46,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",78,233,"Klay Thompson",2
"2088","Golden State Warriors","1/22/17",2016,1,8,38,"shot_yes","Jump Shot","3PT Field Goal",24,"Orlando Magic",243,7,"Klay Thompson",-4
"2089","Golden State Warriors","3/2/17",2016,1,5,14,"shot_no","Jump Shot","3PT Field Goal",24,"Chicago Bulls",128,213,"Klay Thompson",-1
"2090","Golden State Warriors","3/2/17",2016,1,5,11,"shot_no","Jump Shot","2PT Field Goal",21,"Chicago Bulls",-155,144,"Klay Thompson",-1
"2091","Golden State Warriors","3/2/17",2016,3,6,32,"shot_no","Jump Shot","3PT Field Goal",23,"Chicago Bulls",-237,-10,"Klay Thompson",6
"2092","Golden State Warriors","3/2/17",2016,4,11,31,"shot_yes","Jump Shot","2PT Field Goal",21,"Chicago Bulls",150,151,"Klay Thompson",5
"2093","Golden State Warriors","3/2/17",2016,4,10,13,"shot_no","Jump Shot","3PT Field Goal",24,"Chicago Bulls",159,188,"Klay Thompson",6
"2094","Golden State Warriors","3/2/17",2016,4,8,45,"shot_no","Jump Shot","3PT Field Goal",25,"Chicago Bulls",122,228,"Klay Thompson",8
